Category	Filtered keyword	Lvl 1	Lvl 2	Biofilm flag
DATA_env_local_scale	eutrophic lake [ENVO:01000548]|lake with an anoxic hypolimnion [ENVO:01001073]|freshwater lake [ENVO:00000021]	Aquatic	Freshwater	
DATA_env_local_scale	Fluvial	Aquatic	Freshwater	
DATA_env_local_scale	fresh water	Aquatic	Freshwater	
DATA_env_local_scale	freshwater	Aquatic	Freshwater	
DATA_env_local_scale	Freshwater	Aquatic	Freshwater	
DATA_env_local_scale	freshwater [ENVO:00000873]	Aquatic	Freshwater	
DATA_env_local_scale	freshwater biome	Aquatic	Freshwater	
DATA_env_local_scale	freshwater biome [ENVO:00000873]	Aquatic	Freshwater	
DATA_env_local_scale	freshwater habitat	Aquatic	Freshwater	
DATA_env_local_scale	freshwater ice [ENVO:01001511]|suspended sediment [ENVO:01000113]	Aquatic	Freshwater	
DATA_env_local_scale	freshwater ice [ENVO:01001511]|suspended sediment [ENVO:01000113]|landfill [ENVO:00000533]	Aquatic	Freshwater	
DATA_env_local_scale	freshwater lake	Aquatic	Freshwater	
DATA_env_local_scale	Freshwater lake	Aquatic	Freshwater	
DATA_env_local_scale	freshwater lake [ENVO:00000021]	Aquatic	Freshwater	
DATA_env_local_scale	freshwater lake [ENVO:00000021]|drinking water [ENVO:00003064]	Aquatic	Freshwater	
DATA_env_local_scale	freshwater lake and wastewater	Aquatic	Freshwater	
DATA_env_local_scale	freshwater layer	Aquatic	Freshwater	
DATA_env_local_scale	freshwater pond	Aquatic	Freshwater	
DATA_env_local_scale	freshwater realm	Aquatic	Freshwater	
DATA_env_local_scale	freshwater reservoir	Aquatic	Freshwater	
DATA_env_local_scale	freshwater river	Aquatic	Freshwater	
DATA_env_local_scale	freshwater river [ENVO:01000297]	Aquatic	Freshwater	
DATA_env_local_scale	freshwater river biome	Aquatic	Freshwater	
DATA_env_local_scale	freshwater river biome | tidal edge	Aquatic	Freshwater	
DATA_env_local_scale	freshwater river biome | tidal zone	Aquatic	Freshwater	
DATA_env_local_scale	freshwater wetland ecosystem [ENVO:00000243]|river channel [ENVO:01000652]	Aquatic	Freshwater	
DATA_env_local_scale	glacier	Aquatic	Freshwater	
DATA_env_local_scale	Glacier	Aquatic	Freshwater	
DATA_env_local_scale	Glacier foreland	Aquatic	Freshwater	
DATA_env_local_scale	holomictic lake	Aquatic	Freshwater	
DATA_env_local_scale	holomictic lake [ENVO:01000285]|humic lake [ENVO:01001021]|anoxic lake [ENVO:01001072]	Aquatic	Freshwater	
DATA_env_local_scale	hydroelectric reservoir [ENVO:00000448]|lake with an anoxic hypolimnion [ENVO:01001073]|freshwater lake [ENVO:00000021]	Aquatic	Freshwater	
DATA_env_local_scale	Hypolimnion	Aquatic	Freshwater	
DATA_env_local_scale	ice	Aquatic	Freshwater	
DATA_env_local_scale	ice shelf	Aquatic	Freshwater	
DATA_env_local_scale	ice surface	Aquatic	Freshwater	
DATA_env_local_scale	lake [ENVO:00000020]	Aquatic	Freshwater	
DATA_env_local_scale	lake bed [ENVO:00000268]	Aquatic	Freshwater	
DATA_env_local_scale	lake deepest point	Aquatic	Freshwater	
DATA_env_local_scale	lake deepest point|epilimnion[ENVO:00002131]	Aquatic	Freshwater	
DATA_env_local_scale	lake deepest point|hypolimnion[ENVO:00002130]	Aquatic	Freshwater	
DATA_env_local_scale	lake ENVO:00000020	Aquatic	Freshwater	
DATA_env_local_scale	Lake Erie, Western Basin	Aquatic	Freshwater	
DATA_env_local_scale	Lake St. Clair	Aquatic	Freshwater	
DATA_env_local_scale	lake water	Aquatic	Freshwater	
DATA_env_local_scale	lake water, 2MPn+N+C amendment	Aquatic	Freshwater	
DATA_env_local_scale	lake water, 2P+N+C amendment	Aquatic	Freshwater	
DATA_env_local_scale	lake water, control, T0	Aquatic	Freshwater	
DATA_env_local_scale	lake water, control, Tf	Aquatic	Freshwater	
DATA_env_local_scale	lake water, MPn+N amendment	Aquatic	Freshwater	
DATA_env_local_scale	lake water, MPn+N+C amendment	Aquatic	Freshwater	
DATA_env_local_scale	lake water, MPn+P+N+C amendment	Aquatic	Freshwater	
DATA_env_local_scale	lake water, P+N amendment	Aquatic	Freshwater	
DATA_env_local_scale	lake water, P+N+C amendment	Aquatic	Freshwater	
DATA_env_local_scale	large river	Aquatic	Freshwater	
DATA_env_local_scale	meromictic lake that communicates with the Mediterranean Sea through channels	Aquatic	Freshwater	
DATA_env_local_scale	mesotrophic lake [ENVO_01000775]	Aquatic	Freshwater	
DATA_env_local_scale	Metalimnion	Aquatic	Freshwater	
DATA_env_local_scale	meteorite lake	Aquatic	Freshwater	
DATA_env_local_scale	Mid-stream	Aquatic	Freshwater	
DATA_env_local_scale	monimolimnion	Aquatic	Freshwater	
DATA_env_local_scale	Netherlands lake water	Aquatic	Freshwater	
DATA_env_local_scale	Pond	Aquatic	Freshwater	
DATA_env_local_scale	pond	Aquatic	Freshwater	
DATA_env_local_scale	pond [ENVO:00000033]	Aquatic	Freshwater	
DATA_env_local_scale	pond [ENVO:00000033]|acidic environment [ENVO:01000315]|dune [ENVO:00000170]	Aquatic	Freshwater	
DATA_env_local_scale	pond bed	Aquatic	Freshwater	
DATA_env_local_scale	pond edge	Aquatic	Freshwater	
DATA_env_local_scale	pond water (loc 2)	Aquatic	Freshwater	
DATA_env_local_scale	Pond/small lake source water	Aquatic	Freshwater	
DATA_env_local_scale	rain [ENVO:01001564]	Aquatic	Freshwater	
DATA_env_local_scale	rain | subsurface water	Aquatic	Freshwater	
DATA_env_local_scale	rain | surface water	Aquatic	Freshwater	
DATA_env_local_scale	river	Aquatic	Freshwater	
DATA_env_local_scale	River	Aquatic	Freshwater	
DATA_env_local_scale	river bank	Aquatic	Freshwater	
DATA_env_local_scale	river bed	Aquatic	Freshwater	
DATA_env_local_scale	River bed	Aquatic	Freshwater	
DATA_env_local_scale	River branch	Aquatic	Freshwater	
DATA_env_local_scale	River source water	Aquatic	Freshwater	
DATA_env_local_scale	river valley	Aquatic	Freshwater	
DATA_env_local_scale	river water	Aquatic	Freshwater	
DATA_env_local_scale	river water column	Aquatic	Freshwater	
DATA_env_local_scale	river water during June	Aquatic	Freshwater	
DATA_env_local_scale	river water during November	Aquatic	Freshwater	
DATA_env_local_scale	river[ENVO:00000022]	Aquatic	Freshwater	
DATA_env_local_scale	seasonal snow patch	Aquatic	Freshwater	
DATA_env_local_scale	small river biome	Aquatic	Freshwater	
DATA_env_local_scale	snow	Aquatic	Freshwater	
DATA_env_local_scale	stream	Aquatic	Freshwater	
DATA_env_local_scale	Stream	Aquatic	Freshwater	
DATA_env_local_scale	stream [ENVO:00000023]	Aquatic	Freshwater	
DATA_env_local_scale	subglacial lake	Aquatic	Freshwater	
DATA_env_local_scale	surface freshwater	Aquatic	Freshwater	
DATA_env_local_scale	tap water	Aquatic	Freshwater	
DATA_env_local_scale	urban lake	Aquatic	Freshwater	
DATA_env_local_scale	Urban River	Aquatic	Freshwater	
DATA_env_local_scale	urban river	Aquatic	Freshwater	
DATA_env_local_scale	water column [ENVO:06105011] | lake [ENVO:00000020]	Aquatic	Freshwater	
DATA_env_local_scale	Water reservoir	Aquatic	Freshwater	
DATA_env_local_scale	Water Reservoir	Aquatic	Freshwater	
DATA_env_local_scale	winter snow cover	Aquatic	Freshwater	
DATA_env_local_scale	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Aquatic	Marine	
DATA_env_local_scale	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	Aquatic	Marine	
DATA_env_local_scale	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	Aquatic	Marine	
DATA_env_local_scale	[SRF] surface water layer (ENVO:00010504)	Aquatic	Marine	
DATA_env_local_scale	[ZZZ] marine water layer (ENVO:01000295)	Aquatic	Marine	
DATA_env_local_scale	AdŽlie Basin,	Aquatic	Marine	
DATA_env_local_scale	Atlantic	Aquatic	Marine	
DATA_env_local_scale	Atlantic Ocean	Aquatic	Marine	
DATA_env_local_scale	Belgian marine environment, sample taken at 3 meters depth	Aquatic	Marine	
DATA_env_local_scale	Belgian marine environment, sample taken at surface	Aquatic	Marine	
DATA_env_local_scale	Black Sea	Aquatic	Marine	
DATA_env_local_scale	Coastal Antarctic	Aquatic	Marine	
DATA_env_local_scale	coastal sea	Aquatic	Marine	
DATA_env_local_scale	coastal sea water	Aquatic	Marine	
DATA_env_local_scale	Coastal Sea Water (ENVO:00002150)	Aquatic	Marine	
DATA_env_local_scale	coastal sea water [ENVO:00002150]	Aquatic	Marine	
DATA_env_local_scale	coastal sea water [ENVO:00002150]|bay [ENVO:00000032]	Aquatic	Marine	
DATA_env_local_scale	coastal seawater [ENVO:00002150]	Aquatic	Marine	
DATA_env_local_scale	coastal seawater [EVO:000002150]	Aquatic	Marine	
DATA_env_local_scale	coastal upwelling	Aquatic	Marine	
DATA_env_local_scale	coral surrounding water	Aquatic	Marine	
DATA_env_local_scale	Costal water	Aquatic	Marine	
DATA_env_local_scale	Deep anoxic basin stratified water sample, 92m, sample 1	Aquatic	Marine	
DATA_env_local_scale	Deep anoxic basin stratified water sample, 92m, sample 2	Aquatic	Marine	
DATA_env_local_scale	Deep anoxic basin stratified water sample, 99m, sample 1	Aquatic	Marine	
DATA_env_local_scale	Deep anoxic basin stratified water sample, 99m, sample 2	Aquatic	Marine	
DATA_env_local_scale	deep chlorophyll maximum	Aquatic	Marine	
DATA_env_local_scale	Deep Chlorophyll Maximum	Aquatic	Marine	
DATA_env_local_scale	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	Aquatic	Marine	
DATA_env_local_scale	deep marine	Aquatic	Marine	
DATA_env_local_scale	deep sea	Aquatic	Marine	
DATA_env_local_scale	Deep sea	Aquatic	Marine	
DATA_env_local_scale	deep see	Aquatic	Marine	
DATA_env_local_scale	deep-sea	Aquatic	Marine	
DATA_env_local_scale	deepwater	Aquatic	Marine	
DATA_env_local_scale	Defrost Water	Aquatic	Marine	
DATA_env_local_scale	Eastern Gotland Basin	Aquatic	Marine	
DATA_env_local_scale	eastern Mediterranean Sea	Aquatic	Marine	
DATA_env_local_scale	ENVO 00000569	Aquatic	Marine	
DATA_env_local_scale	ENVO 0000569	Aquatic	Marine	
DATA_env_local_scale	ENVO 0000570	Aquatic	Marine	
DATA_env_local_scale	ENVO_00001999	Aquatic	Marine	
DATA_env_local_scale	ENVO:00000015	Aquatic	Marine	
DATA_env_local_scale	ENVO:00000039	Aquatic	Marine	
DATA_env_local_scale	ENVO:00000209	Aquatic	Marine	
DATA_env_local_scale	ENVO:00000209|ENVO:00000569	Aquatic	Marine	
DATA_env_local_scale	ENVO:00000209|ENVO:01000036	Aquatic	Marine	
DATA_env_local_scale	ENVO:00000316	Aquatic	Marine	
DATA_env_local_scale	ENVO:00000447	Aquatic	Marine	
DATA_env_local_scale	ENVO:00000569	Aquatic	Marine	
DATA_env_local_scale	ENVO:00002149	Aquatic	Marine	
DATA_env_local_scale	ENVO:00002150	Aquatic	Marine	
DATA_env_local_scale	ENVO:00002150	Aquatic	Marine	
DATA_env_local_scale	ENVO:00002151	Aquatic	Marine	
DATA_env_local_scale	ENVO:00002151 for ocean water	Aquatic	Marine	
DATA_env_local_scale	ENVO:01000020	Aquatic	Marine	
DATA_env_local_scale	ENVO:01000022	Aquatic	Marine	
DATA_env_local_scale	ENVO:01000035	Aquatic	Marine	
DATA_env_local_scale	ENVO:01000035|ENVO:00000209	Aquatic	Marine	
DATA_env_local_scale	ENVO:01000038	Aquatic	Marine	
DATA_env_local_scale	ENVO:01000044	Aquatic	Marine	
DATA_env_local_scale	ENVO:01000080	Aquatic	Marine	
DATA_env_local_scale	ENVO:01000125	Aquatic	Marine	
DATA_env_local_scale	ENVO:01000126	Aquatic	Marine	
DATA_env_local_scale	ENVO:01000686	Aquatic	Marine	
DATA_env_local_scale	ENVO:01001788	Aquatic	Marine	
DATA_env_local_scale	epipelagic	Aquatic	Marine	
DATA_env_local_scale	Epipelagic	Aquatic	Marine	
DATA_env_local_scale	Estimate of 2 km away from fringing reefs of Yanuca island at 10 m deep	Aquatic	Marine	
DATA_env_local_scale	Estuarine	Aquatic	Marine	
DATA_env_local_scale	estuarine [ENVO:01000020]	Aquatic	Marine	
DATA_env_local_scale	estuarine biome	Aquatic	Marine	
DATA_env_local_scale	estuarine coastal surface layer [ENVO: 01001302]	Aquatic	Marine	
DATA_env_local_scale	estuarine water [ENVO:01000301]	Aquatic	Marine	
DATA_env_local_scale	estuarine water1	Aquatic	Marine	
DATA_env_local_scale	estuarine water2	Aquatic	Marine	
DATA_env_local_scale	Estuary	Aquatic	Marine	
DATA_env_local_scale	estuary	Aquatic	Marine	
DATA_env_local_scale	esturine	Aquatic	Marine	
DATA_env_local_scale	fjord	Aquatic	Marine	
DATA_env_local_scale	Fjord water	Aquatic	Marine	
DATA_env_local_scale	Gulf Coast	Aquatic	Marine	
DATA_env_local_scale	Inlet	Aquatic	Marine	
DATA_env_local_scale	lagoon	Aquatic	Marine	
DATA_env_local_scale	Lagoon	Aquatic	Marine	
DATA_env_local_scale	lagoon [ENVO:00000038]	Aquatic	Marine	
DATA_env_local_scale	lower halocline	Aquatic	Marine	
DATA_env_local_scale	marine	Aquatic	Marine	
DATA_env_local_scale	Marine	Aquatic	Marine	
DATA_env_local_scale	marine abyssalpelagic zone	Aquatic	Marine	
DATA_env_local_scale	marine bathypelagic zone	Aquatic	Marine	
DATA_env_local_scale	Marine bay	Aquatic	Marine	
DATA_env_local_scale	Marine benthic	Aquatic	Marine	
DATA_env_local_scale	marine benthic biome [ENVO:01000024]	Aquatic	Marine	
DATA_env_local_scale	marine benthic feature	Aquatic	Marine	
DATA_env_local_scale	Marine benthic feature	Aquatic	Marine	
DATA_env_local_scale	marine benthic feature [ENVO:01000105]	Aquatic	Marine	
DATA_env_local_scale	marine biome	Aquatic	Marine	
DATA_env_local_scale	marine coastal environments	Aquatic	Marine	
DATA_env_local_scale	marine habitat	Aquatic	Marine	
DATA_env_local_scale	marine Habitat	Aquatic	Marine	
DATA_env_local_scale	marine hadalpelagic zone	Aquatic	Marine	
DATA_env_local_scale	Marine mammal	Aquatic	Marine	
DATA_env_local_scale	marine mesopelagic zone	Aquatic	Marine	
DATA_env_local_scale	marine mud [ENVO:00005795]	Aquatic	Marine	
DATA_env_local_scale	marine oligotrophic desert	Aquatic	Marine	
DATA_env_local_scale	marine pelagic feature (ENVO:01000044)	Aquatic	Marine	
DATA_env_local_scale	marine pelagic zone [ENVO:00000208]	Aquatic	Marine	
DATA_env_local_scale	marine pelagic zone ENVO:00000208	Aquatic	Marine	
DATA_env_local_scale	marine pelagic zone ENVO:00000208 | marine bathypelagic zone ENVO:00000211	Aquatic	Marine	
DATA_env_local_scale	marine photic zone	Aquatic	Marine	
DATA_env_local_scale	marine photic zone (ENVO_00000209)	Aquatic	Marine	
DATA_env_local_scale	marine sub-littoral zone	Aquatic	Marine	
DATA_env_local_scale	marine subtidal rocky reef	Aquatic	Marine	
DATA_env_local_scale	marine virome	Aquatic	Marine	
DATA_env_local_scale	marine water	Aquatic	Marine	
DATA_env_local_scale	marine water body	Aquatic	Marine	
DATA_env_local_scale	marine water body (ENVO:00001999)	Aquatic	Marine	
DATA_env_local_scale	marine water mass [ENVO:01000686]	Aquatic	Marine	
DATA_env_local_scale	marine water1	Aquatic	Marine	
DATA_env_local_scale	marine water2	Aquatic	Marine	
DATA_env_local_scale	marine water3	Aquatic	Marine	
DATA_env_local_scale	marine water4	Aquatic	Marine	
DATA_env_local_scale	marine water5	Aquatic	Marine	
DATA_env_local_scale	marine water6	Aquatic	Marine	
DATA_env_local_scale	marine wind mixed layer	Aquatic	Marine	
DATA_env_local_scale	mediterranean sea biome	Aquatic	Marine	
DATA_env_local_scale	mesopelagic	Aquatic	Marine	
DATA_env_local_scale	mesopelagic zone	Aquatic	Marine	
DATA_env_local_scale	Mesopelagic zone	Aquatic	Marine	
DATA_env_local_scale	mesopelagic zone (ENVO:00000213)	Aquatic	Marine	
DATA_env_local_scale	mesopelagic zone (ENVO:00000213) &amp	Aquatic	Marine	
DATA_env_local_scale	Near-shore	Aquatic	Marine	
DATA_env_local_scale	near-shore intertidal water column	Aquatic	Marine	
DATA_env_local_scale	neritic pelagic zone biome [ENVO_01000032]	Aquatic	Marine	
DATA_env_local_scale	neritic sea surface microlayer biome [ENVO:01000041]	Aquatic	Marine	
DATA_env_local_scale	neritic sea surface microlayer biome [ENVO:01000041]|bay [ENVO:00000032]	Aquatic	Marine	
DATA_env_local_scale	ocean	Aquatic	Marine	
DATA_env_local_scale	Ocean	Aquatic	Marine	
DATA_env_local_scale	ocean [ENVO:00000015]	Aquatic	Marine	
DATA_env_local_scale	ocean biom	Aquatic	Marine	
DATA_env_local_scale	Ocean Strait [ENVO:01000651]	Aquatic	Marine	
DATA_env_local_scale	ocean trench	Aquatic	Marine	
DATA_env_local_scale	ocean water	Aquatic	Marine	
DATA_env_local_scale	Ocean water environment [ENVO:01000321]	Aquatic	Marine	
DATA_env_local_scale	oceanic epipelagic zone	Aquatic	Marine	
DATA_env_local_scale	oceanic pelagic zone	Aquatic	Marine	
DATA_env_local_scale	oceanic water	Aquatic	Marine	
DATA_env_local_scale	oceanic zone	Aquatic	Marine	
DATA_env_local_scale	open coast	Aquatic	Marine	
DATA_env_local_scale	open ocean	Aquatic	Marine	
DATA_env_local_scale	oxygen minimum zone	Aquatic	Marine	
DATA_env_local_scale	Pelagic	Aquatic	Marine	
DATA_env_local_scale	pelagic	Aquatic	Marine	
DATA_env_local_scale	Pelagic isothermal surface	Aquatic	Marine	
DATA_env_local_scale	Pelagic sediment	Aquatic	Marine	
DATA_env_local_scale	Pelagic sediment cores	Aquatic	Marine	
DATA_env_local_scale	pelagic water	Aquatic	Marine	
DATA_env_local_scale	pelagic zone	Aquatic	Marine	
DATA_env_local_scale	Sample comes from a sea loch with a North Atlantic influence	Aquatic	Marine	
DATA_env_local_scale	sea	Aquatic	Marine	
DATA_env_local_scale	Sea	Aquatic	Marine	
DATA_env_local_scale	sea floor	Aquatic	Marine	
DATA_env_local_scale	sea floor [ENVO:00000482]	Aquatic	Marine	
DATA_env_local_scale	sea shore	Aquatic	Marine	
DATA_env_local_scale	sea surface layer [ENVO:01001581]	Aquatic	Marine	
DATA_env_local_scale	sea water	Aquatic	Marine	
DATA_env_local_scale	seabed	Aquatic	Marine	
DATA_env_local_scale	seafloor	Aquatic	Marine	
DATA_env_local_scale	seasonally anoxic fjord	Aquatic	Marine	
DATA_env_local_scale	seawater	Aquatic	Marine	
DATA_env_local_scale	Seawater	Aquatic	Marine	
DATA_env_local_scale	seawater layer	Aquatic	Marine	
DATA_env_local_scale	seaweed bed	Aquatic	Marine	
DATA_env_local_scale	shallow bay	Aquatic	Marine	
DATA_env_local_scale	shallow ocean water column	Aquatic	Marine	
DATA_env_local_scale	Shallow seawater	Aquatic	Marine	
DATA_env_local_scale	subsea pool	Aquatic	Marine	
DATA_env_local_scale	Surface Marine water	Aquatic	Marine	
DATA_env_local_scale	Thau lagoon	Aquatic	Marine	
DATA_env_local_scale	The East China Sea	Aquatic	Marine	
DATA_env_local_scale	tidal pool	Aquatic	Marine	
DATA_env_local_scale	water column [ENVO:06105011] | sea [ENVO:00000016]	Aquatic	Marine	
DATA_env_local_scale	water-marine	Aquatic	Marine	
DATA_env_local_scale	Yellow sea	Aquatic	Marine	
DATA_env_local_scale	acid salt lake	Aquatic	Non-marine_Saline_and_Alkaline	
DATA_env_local_scale	acidic lake	Aquatic	Non-marine_Saline_and_Alkaline	
DATA_env_local_scale	alkaline habitat	Aquatic	Non-marine_Saline_and_Alkaline	
DATA_env_local_scale	alkaline hot spring [ENVO:00002119]	Aquatic	Non-marine_Saline_and_Alkaline	
DATA_env_local_scale	Alkaline lake	Aquatic	Non-marine_Saline_and_Alkaline	
DATA_env_local_scale	alkaline salt lake	Aquatic	Non-marine_Saline_and_Alkaline	
DATA_env_local_scale	alkaline sodic soil	Aquatic	Non-marine_Saline_and_Alkaline	
DATA_env_local_scale	alkaline spring	Aquatic	Non-marine_Saline_and_Alkaline	
